1453966862492987395,La bagarre del ddl Zan in Senato è l’ennesimo esempio dello scempio politico cambiacasacche mercenario dei politicanti attuali che predomina sui diritti civili ed i contenuti in genere.E’ ora di finirla di mettere croci sulle capre e di lasciare la politica a chi la fa sul serio.,favour,"[('favour', 2), ('none', 1)]"
1453968096478171140,"#Renzi che si vanta del fatto che il #DDLZan non è passato perché il #PD non ha trattato con lui sta completando la sua trasformazione nel #DarthVader della sinistra, con #Berlusconi #Palpatine che ormai lo ha accolto.

Matteo “dovevi sconfiggerli, non unirti a loro”",none,"[('none', 3)]"
1453970067083784195,#DDLZan chi troppo vuole nulla stringe. Va ricordato a #Letta e sodali ovvero a chi usa il dolore altrui per ottusa convenienza.,none,"[('none', 3)]"
1453971563850584066,"Letta, fresco di elezioni a Siena e Arezzo, anche grazie ad Italia Viva, adesso rompe con Italia Viva per il Ddl Zan. 
Vabbè …",none,"[('none', 2), ('against', 1)]"
1453978114430750720,"Se tutti scendessimo in piazza per manifestare contro l’inquinamento, che ogni anno miete migliaia di vittime, il mondo sarebbe un posto migliore! #DDLZan",none,"[('none', 3)]"
1453978812958613504,"Cercasi notizia sui media delle manifestazioni di protesta di decine di migliaia di persone per la #tagliola al #DDLZan...
...trovo però ancora articoli sui 4 gatti dei #nogreepass.",N/D,"[('favour', 1), ('against', 1), ('none', 1)]"
1453982452276506624,"Quindi la proposta di questo governo indecente  è di continuare ad occupare un posto gino a 67 escludendo 1 giovane o ritirarsi prima e morire di fame. P. S. Ma anche basta il ddl zan, e che coglioni!!!!!",against,"[('against', 2), ('none', 1)]"
1453983149931773953,Stamattina ad @OmnibusLa7  si sta assistendo alla morte del giornalismo sulla morte del #DDLZan. Rappresentanti di Lega e Italia Viva che fanno supercazzole scalpellate a destra di fronte a un conduttore che risponde che bocca aperta a sinistra e centro,none,"[('none', 3)]"
1453985247054475271,"Legge zan da approvare subito basta rinvii cancellate affossamento, la legge ci vuole ave ucciso di nuovo vittime di omofobia",favour,"[('favour', 3)]"
1453986807515865091,Tanto alla fine dovranno soccombere al progresso di civiltà. L’Italia non si arrende. #DDLZan,favour,"[('favour', 3)]"
1453988052880306177,"Penso che il parlamento eletto sia rappresentativo del Paese finchè non si sciolgono le camere.
Fa piacere constatare che quelli che ripetevano che era illegittimo perchè ""non rappresenta più gli italianihhh!!1!"" abbiano cambiato idea nel momento in cui non è passato il #ddlzan.",favour,"[('none', 1), ('favour', 2)]"
1453991876856532997,"Se per guadagnare 15.000 euro al mese basta fare figure di merda a livello planetario (e, purtroppo, farle fare a tutto il paese), io dovrei essere più ricco di Elon Musk. #DDLZan #Senato #Parlamentodipagliacci",favour,"[('favour', 3)]"
1453992954062905346,"10mila in piazza a #Milano per protestare contro la ""morte"" del #ddlzan. Si sottolinea ""tutti pacifici, nessun infiltrato"".  Anche per manifestare il proprio pensiero ci vuole moralità, come se ad una persona arrabbiata dicessero ""sei incazzato male, io sono incazzato meglio"".",none,"[('none', 3)]"
1453994565963325447,"Piazze piene, urne vuote.

#DDLZan

G O D O!",against,"[('against', 2), ('favour', 1)]"
1453995441809510400,"Lo sgambetto contro IV e Renzi si è rivelato un boomerang contro il PD grillizzato e Letta 
Sempre buoni solo a fomentare discordie 
#DDLZan",none,"[('none', 2), ('against', 1)]"
1453995675314802696,"Sono passati due giorni dal voto segreto del senato su DDL Zan e ancora mi sembra incredibile che non sia passato, un disegno di legge che serve per tutelare la comunità LGBT+, le donne e i disabili. Lo hanno bloccato gli stessi che dicevano che, prima di occuparsi della... 1/?",favour,"[('favour', 3)]"
1453995986389458946,"Mi fido più di un Jawa che dei politici di oggi.
#LGBTQ #StarWars  #DDLZan",favour,"[('none', 1), ('favour', 2)]"
1453996648250712070,"Per Renzi e Salvini il Ddl Zan non è passato per gli errori di Letta. Come quello che ti ruba la macchina e dice che è colpa tua perché ci hai lasciato le chiavi dentro.

#RenziFaiSchifo #DDLZanLeggeControOmofobia #DDLZanSubito #ddlzanbucato #ItaliaViva #Salvinivergognati",favour,"[('favour', 3)]"
1453998136268148742,"Quelli #siGreenpass #siVax che insultano chi esercita un proprio diritto sono gli stessi che speravano, anzi si aspettavano, il passaggio del #DDLZan? Disprezzate gli altri, li credete stupidi e peggio.
Datela un'occhiata allo specchio. Siete più simili a loro di quanto crediate",against,"[('against', 2), ('none', 1)]"
1454001351776743425,Renzi con i suoi quattro voti di italia morta affossa una legge di civiltà: LA ZAN.,favour,"[('favour', 3)]"
1454007167959420930,"Ieri mi hanno chiesto cosa ne pensavo dell’affossamento dell #DDLZan e sono stata sincera: “Son partita prevenuta, sapevo che non sarebbe mai passato perché siamo ancora troppo indietro per fare così tanti passi avanti.” Riconferma ai danni delle minoranze.",favour,"[('none', 1), ('favour', 2)]"
1454011224694345728,Ripetere fino all’ossessione cose che non si possono provare e che la logica matematica sconfessa pur di nascondere la realtà. E certo  evitare ogni contraddittorio. #DDLZan #PD,none,"[('none', 2), ('against', 1)]"
1454014846199111681,"Comunque ieri ho parlato con mio padre in real del ddl zan e ha detto che è assolutamente disgustato da tutto questo. Alla fine pur non avendomelo mai se fosse pro o meno, c'è rimasto male quanto me della sua non-approvazione e ha capito subito il perché della mia delusione &lt;/3",favour,"[('favour', 3)]"
1454014975345889282,"Vorrei un DDL contro l’odio riversato nei confronti di #MattiaFeltri. 
Come dite? Non si può perché non è “dei giusti™️”… ma come, avevo capito che non esistesse il diritto all’odio! 

#DdlZan #SicSemperSuperbis",against,"[('against', 3)]"
1454015221325045766,Antonella Clerici è l'influencer delle over 60 e ha espresso il suo rammarico per l'affossamento del #ddlZan. Di 'sto passo P1llon non lo vota manco la mamma. #Vergognatevi,favour,"[('favour', 3)]"
1454017036883988481,Dal ddl zan alla legge di bilancio il governo Draghi sta cominciando a far vedere la sua vera faccia. Alla faccia di pensionati e lavoratori che saranno penalizzati ancora una volta. Lesi i diritti delle minoranze per l'ennesima volta. #nodemocrazia #DDLZan #Piazzapulita,N/D,"[('favour', 1), ('against', 1), ('none', 1)]"
1454019918643486723,"#ddlZan: che dire se non che è l'ennesimo esempio del fatto che l'ignoranza diffonde ignoranza. E attenzione, a vedere come girano i social, i minorenni di oggi non saranno tanto diversi domani. E la colpa è anche nostra. Il cerchio si ripete.",none,"[('none', 2), ('favour', 1)]"
1454020118153945099,"Di Maio (Luigi) annuncia che Renzi sarà in coalizione con Salvini e Meloni. Ora devono accreditare questa scemenza usando il loro fallimento #ddlZan per consolidare l’asse Pd-M5S. Di Maio L., però, in coalizione con Salvini c’è stato davvero e ha fatto danni che ancora paghiamo.",none,"[('none', 3)]"
1454022496102068226,"Legge Zan. Capogruppo PD dice che i conti erano giusti ma che i renziani hanno cambiato idea.
Io penso che:
Una legge ci vuole.
IV probabile non abbia votato per mantenimento.
Pero' mi piacerebbe vederli 'sti conti ..proprio le somme intendo.. possiamo averli?@SimonaMalpezzi",none,"[('favour', 1), ('none', 2)]"
1454022784666021893,E' stato inatteso che un politico come Letta(e chi con lui) abbia messo in atto un attegiamento  non di mediazione  rispetto al ddl Zan. Credevano forse  di  avere  il dominio dei voti  in senato? Per il recente successo elettorale?,none,"[('none', 3)]"
1454024788553486343,La Chiesa rimasta al Medioevo.Bocciata la legge Zan al Senato. Contenti i vescovi di avervi contribuito. Nessuna tutela per i cittadini LGBT mentre aumentano le discriminazioni e le violenze nei loro confronti.,favour,"[('favour', 3)]"
1454029108921446401,"Gli italiani sono come vermi che strisciano sulla Terra, sotto il comando di autorità mortifere: pontefice, duce e boss della malavita. 
#DDLZan #NoGreenPass",none,"[('none', 3)]"
1454032973238575115,"Voi che protestate - giustamente - contro il blocco del #DDLZan, ricordatevi che e' stato bloccato da loro - - - &gt; @GiorgiaMeloni e la sua @FratellidItalia e #Salvini e la sua @LegaSalvini #DDLZanSubito #DDLZanLeggeControOmofobia #LeggeZan",favour,"[('favour', 2), ('none', 1)]"
1454034006488539136,"Sarei curioso di sapere cosa hanno votato al senato sulla legge Zan,Guerini, Franceschini, Marcucci e altri,lo immagino però vorrei che fossero loro a dirlo apertamente.",none,"[('none', 2), ('favour', 1)]"
1454040272019599360,"odio le persone che si comportano come se l’italia non fosse un paese omofobo. è evidente che lo sia, e lo dimostrano le numerose aggressioni che avvengono solo e unicamente per l’orientamento sessuale della vittima. e no, la ddl zan non crea nessun tipo di ingiustizia verso-",favour,"[('favour', 3)]"
1454045512173293568,"OFF TOPIC: provate a pensare a come sarebbe passare da Draghi a Salvini, o alla Meloni o chiunque altro che sia di destra o sinistra. La politica italiana è senza gente competente, ancora legata ad un concetto arcaico di destra e sinistra. #DDLZan",none,"[('none', 3)]"
1454048859429158920,"La bile che mi fanno salire gli avvocatini di paese che per fare i bulli aizzano il popolino su Facebook scrivendo ""hihihi ora gli espertoni mi dicano quali diritti in più vi dava il #DDLZan, prendetevi prima una laurea"".
Pensa che tu non l'hai capito con quella laurea in tasca.",favour,"[('favour', 2), ('none', 1)]"
1454049442500329474,"Dopo aver ucciso il #ddlZan, per continuare nella sua operazione simpatia, Renzi starebbe pensando di mandare letterine a tutti i bambini per dire loro che Babbo Natale non esiste.",favour,"[('favour', 2), ('none', 1)]"
1454049948404748289,Letta non mi è piaciuto. Ha preferito sacrificare il #DDLZan sull’altare della sua vendetta personale con Renzi. Sapeva che i numeri non c’erano e l’ha mandato al massacro. Ma perché ancora Renzi? Ha l’1% finitela con questa ossessione!,none,"[('none', 3)]"
1454055051064975362,mia madre parlando del ddl zan e del fatto che l'italia è un paese di merda: io non dico che vanno ammazzati tutti per carità.. però piazzare una bella bomba in parlamento.....,favour,"[('favour', 3)]"
1454061885440016384,Le piazze ke urlavano x la fine del #ddlzan eran piene di bimbiminkia ke non conoscono la #politica (ma pretendono di schifarla). Piene di mocciosi ke non rispettano la #democrazia (ma pretendono di contestarla). Il #senatore Tommaso #Cerno (#gay dikiarato) fece bene a non votare,against,"[('against', 2), ('none', 1)]"
1454065149795520512,"SONO STANCA di questa Italia ignorante, maschilista, omofoba e abilista.
Ho appena sentito un video in cui si diceva:""Finalmente il ddl zan è stato affossato! Potremmo continuare a chiamare f**ci i cu*****ni che vediamo per la strada!"", inutile negare che mi sono messa a piangere",favour,"[('favour', 3)]"
1454065513890566151,mi dispiace non essere a padova domani sennò sarei andata a manifestare contro la bocciatura del ddl zan,favour,"[('favour', 3)]"
1454066374934925323,#ddlzan ma veramente pensate le con una legge contro l'omofobia possano come d'incanto sparire tutte le discriminazioni e le violenze contro i gay? Se ci fosse una legge contro il femminicidio non ci sarebbero più donne uccise?Bisogna educare le persone al rispetto verso tutti!,against,"[('none', 1), ('against', 2)]"
1454068694896758786,"Oggi sul messaggero Luca Ricolfi dice che il ddl zan non piaceva a sinistra citando la contrarietà di Rizzo, Diego Fusaro, Marina Terragni e Rampini. #valetutto",none,"[('none', 3)]"
1454068755634475008,hanno organizzato manifestazioni per il ddl zan a reggio e cz ma non qui a cosenza 🔪,none,"[('favour', 1), ('none', 2)]"
1454072030551236613,"non mio cugino che dice che il ddl zan è inutile LMAO okay nicola, allora la prossima volta che posti una storia con quella cessa di tua morosa, ti scriverò “etero di merda” e vediamo come ti senti. poi dirai che sono eterofoba? SÌ, LO SONO",favour,"[('favour', 3)]"
1454075770167496709,sei persone hanno smesso di seguirmi su instagram dopo aver pubblicato tre storie sull'affossamento del ddl zan... non so nemmeno cosa dire,none,"[('none', 2), ('favour', 1)]"
1454088832002011146,"Comunque non capisco di cosa vi sorprendete, dicendo che il ddl zan riguardava anche le donne, perché pensate forse che a questo paese importi delle donne?? Un paese pieno di misoginia in cui alla prima cosa ti dicono “torna in cucina” ed hanno paura della parità, pure salariale",favour,"[('favour', 3)]"
1454093972469653506,Ti regalo il DdL zan se ti fa contenta,none,"[('none', 2), ('against', 1)]"
1454096161523085314,"#Renzi starebbe ricevendo minacce di morte. Poste Italiane gliele sta recapitando con qualche anno di ritardo.

#DDLZan #LeggeZan",none,"[('none', 3)]"
1454103248558862336,Ma Salvini lo ha sentito Morisi sul #DDLZan ?,none,"[('none', 3)]"
1454103684745420800,"Cara Italia, cosa fate slogan e mobilitazione contro la violenza sulle donne, se poi non firmate una legge che le protegge? Siete incoerenti.
#DDLZan",favour,"[('favour', 3)]"
1454107085382328320,"#Vergognatevi Se il ddl Zan si poneva lo scopo di tutelare una ""categoria"" di persone è da ascrivere all'aberrazione del pensiero e dell'etica. Per me non esistono categorie di persone ma semplicemente PERSONE. Parlare di ""categorie"" ne sancisce automaticamente un discrimine.",against,"[('none', 1), ('against', 2)]"
1454107436961370112,"Ieri abbiamo visto gli effetti al No DDL Zan. Oggi abbiamo visto gli effetti della perenne campagna ""armatevi e sparate / difesa sempre legittima"". E' non è il primo caso. In entrambi i casi bisogna ringraziare le stesse persone. Tra un po' proporranno ""la notte dello sfogo"".",none,"[('favour', 1), ('none', 2)]"
1454116856466395139,Zan è sicuramente su Grindr a cercare piedi.,against,"[('against', 2), ('none', 1)]"
1454116973827313665,"***ANSA***

Dopo l’exploit al Senato contro il #DDLZan, Matteo #Renzi cambia nome al suo partito in Arabia Viva.",none,"[('none', 2), ('favour', 1)]"
1454122666344996864,"Domani,la maggior parte degli italiani,sposterà le lancette dell'orologio un'ora indietro,tranne gli abitanti di #Terni e 154 parlamentari,loro dovranno spostarle di almeno 600 anni...

#Terni  #DDLZan #medioevo 
#orasolare #Vergognatevi
#DdlZan_Subito_Legge",favour,"[('favour', 3)]"
1454130192918712324,"Affossato il DDL Zan, per andare in giro travestiti è rimasto giusto Halloween. 

Francesco Fede @frafede81
#29ottobre #ilvocio
#LeggeZan #LGBTQ  #abilismo #sessismo
#Senato #Tagliola #Halloween",favour,"[('none', 1), ('favour', 2)]"
1454130528291020803,"in questi giorni praticamente ogni maschio etero con cui interagisci fa una battuta non richiesta sul ddl zan, poi però i pressed siamo noi 😐😐😐😐😐😐",favour,"[('favour', 3)]"
1454130963181678595,"raga sta situazione della ddl zan mi ha veramente distrutto, sono due giorni che non penso ad altro. che senso ha vivere in un paese che non mi tutela?",favour,"[('favour', 3)]"
1454131456893149190,"La Legge Zan riguarda solo le aggravanti per uno specifico reato. Fine. Non riguarda in nessun modo diritti civili: non li nomina, non li estende, non li crea, non li abolisce. Ma tutti quelli pro ddlzan ripetono la litania dei ""diritti negati"". Non sapete neanche di cosa parlate",against,"[('against', 3)]"
1454137089625403401,Salvini propone a Letta di fare la Zan 2.0. Fantastico! Il pd e la truffa a 5s hanno fatto la più colossale figura di merda della storia contemporanea. 😂😂😂 #DDLZan,none,"[('none', 3)]"
1454144149792378880,Domani il pride a palermo + manifestazione per il ddl zan ma io ovviamente non ho nessuno con cui andarci,none,"[('favour', 1), ('none', 2)]"
1454152696647331846,"Quel simpaticone di un noto partito di destra (non posso sbilanciarmi, purtroppo) non perde l'occasione per ribadire che a loro non interessa educare, ma punire. Forse è l'unica forma di comunicazione che conoscono. Con persone del genere non si può essere tolleranti.

#DDLZan",favour,"[('favour', 2), ('none', 1)]"
1454157458688126989,"Ancora sto cercando di capire cosa avrebbe aggiunto il #DDLZan a quanto già abbiamo nel nostro ordinamento in termini di tutele e protezione contro omofobi, violenti o istigatori alla violenza.
Forse solo visibilità per Zan.",against,"[('against', 3)]"
1454163586503352320,i miei che si chiedono perché la legge zan non sia stata approvata nonostante sia una legge importantissima e subito dopo danno la colpa alla meloni e a salvini perché sono fascisti,favour,"[('favour', 3)]"
1454165339584008195,Non abbiate paura a dire la verità… di Dio… il ddl zan è contro la legge Santa di Dio … non abbiate paura a dire no ddl zan… vi insulteranno … ma Dio vi ringrazierà,against,"[('against', 3)]"
1454168091693391876,"Scontatissimo mettere 2 drag 2 giorni dopo il no al #DDLZan 

#propagandalive",none,"[('none', 3)]"
1454169033226526730,Che dire? Complimentoni per aver aperto la puntata con le #Karmabi! #Vergogna per aver affossato il #DDLZan! . #propagandalive,favour,"[('favour', 3)]"
1454173004942938119,Lo sapete che il DDL Zan l'ha scritto l'ambasciata americana? Pensate davvero che l'abbia scritto quel mentecatto minus habens sottosviluppato?,against,"[('against', 2), ('none', 1)]"
1454173484599414784,"Pillon festeggia per l' affossamento de ddl Zan ma propone il bonus dildo è già stato detto? 
#propagandalive",none,"[('none', 2), ('favour', 1)]"
1454173722730958864,"La religione fuori dalla politica quando?
#DDLZan",favour,"[('favour', 3)]"
1454174183584325635,E niente...più vedo e ascolto Salvini e più mi sale l'istinto omicida ! #DDLZan #propagandalive,none,"[('none', 2), ('favour', 1)]"
1454175396598059021,"E se il PD, sul #DDLZan , avesse scelto ciò che negli scacchi si chiama ""gambetto"" per erodere i pochi voti liberali che ancora si rivolgono alla destra?

No, mi sa che non sono cosi.",none,"[('none', 3)]"
1454175758373560324,Chiedo perché non so un cazzo come sempre: se avessero abolito il Senato col famoso referendum di Renzi non è che la discussione sul DDL Zan sarebbe andata avanti?,none,"[('none', 2), ('favour', 1)]"
1454176614959439877,"""Gente infame che non sa cos'è il pudore"". Le @KarmaBofficial sul palco di @welikeduel #propagandalive citano Franco Battiato parlando del #DDLZan. Grazie #karmab.",none,"[('none', 2), ('against', 1)]"
1454177034339590147,"#LeIene complimenti, prima il bel servizio sul DDL Zan per i diritti della comunità LGBTQ+ e poi subito dopo un servizio “goliardico” dove i diritti delle donne vengono totalmente dimenticati. Bello.",none,"[('none', 2), ('favour', 1)]"
1454177771463352323,"Adesso ke la liberticida legge Zan é stata affossata,mi piacerebbe ke il Cdx presentasse quella legge contro le discriminazioni di cui aveva parlato;vorrei vedere ki la vota e ki no",none,"[('against', 1), ('none', 2)]"
1454181715044339712,"Bloccare une legge per la protezione delle donne, dei LGBTI, delle personne con disabilità è una cosa. Ma festeggiare è la cosa la più offensiva che potresti fare alla fascia dei vostri cittadini. Forza a tutti•e.

#DDLZan",favour,"[('favour', 2), ('none', 1)]"
1454187933934800896,C'è un'onda che non si fermerà fuori da quell'aula che ha fermato il #DdlZan con scroscianti applausi. Dal 1996 il nostro Paese ha la possibilità di punire i crimini discrimatori e d'odio e di scrivere nero su bianco che possiamo diventare una democrazia rispettosa di tutti.,favour,"[('none', 1), ('favour', 2)]"
1454196502977466369,Ora è il momento si dire qualcosa. #DDLZan #gfvip,none,"[('favour', 1), ('none', 2)]"
1454196503409463300,I giallorossi coprono di insulti chi ha fatto fallire il ddl Zan dimostrando di essere democratici come Maduro..,against,"[('none', 1), ('against', 2)]"
1454216135319166982,Perché non dicono a Jo cos’è successo col #DDLZAN ? #GFVIP,none,"[('none', 3)]"
1454216639067611136,"Il ddn zan? L’Afghanistan? La donna decapitata? Il nonsoche% delle donne maltrattate? Il pianeta terra? 
Ma cosa stiamo vedendo? #gfvip",none,"[('none', 3)]"
1454216983558430723,Il ddl ZAN è stato affossato. Boom!!! La bomba è stata sganciata e Affonzo dopo un attimo di smarrimento blocca. Ti è andata male Ciccio. #gfvip,none,"[('against', 1), ('none', 2)]"
1454227379577053185,L’Italia ha dimenticato il significato di diritto civile….il #DDLZan poteva essere un grande traguardo…che tristezza!,favour,"[('favour', 3)]"
1454234041788534784,"“Se Dio ci avesse voluto diversi…Bla bla bla…”
-Si sarebbe preso entrambi i miei genitori prima dei miei30anni?
-Mi avrebbe regalato la sclerosi multipla?
-Mi avrebbe fatta donna in una società maschilista,disabile e NON etero?
#DDLZan",favour,"[('favour', 3)]"
1454289692690616322,"In Italia alle 05:30 si twitta di
1 #gfvip 
2 #taleequaleshow 
3 #propagandalive 
4 #DDLZan 
5 #29OTTOBRE 
6 Soleil 
8 I SAID YES 
9 Giucas 
10 Renzi 
11 Carmen",none,"[('none', 3)]"
1454322093571678210,"Ao
#DDLZan come #QuoteRosa

sono leggi discriminatorie
Cercano di dividere / creare differenze per Legge tra persone che sono UGUALI

La Sinistra si deve occupare dei diritti dei Lavoratori
Tutti

A prescindere da cos'hanno tra le gambe e cosa ci fanno

il resto è #propaganda",against,"[('against', 3)]"
1454326394238947329,"Piazze piene di no #greenpass = untori appestati pericolosi distributori di virus.
Piazze #LGBT in protesta per l'azzeramento (doveroso) della legge Zan = grande esempio di democrazia partecipata e nessun pericolo di contagio. 😁😁
Dire che fate ridere è un eufemismo!",against,"[('against', 3)]"
1454342048828514307,avrei tanto voluto andare alla protesta per il DDL Zan di Padova oggi ma purtroppo non riesco,favour,"[('favour', 3)]"
1454342258287841280,"Hanno fatto più danni al #DDLZan alcuni account proclamati inclusivi e LGBT-friendly che #Pillon. Argomenti così delicati trattati con una immaturità impressionante e arroganza.

#DDLZanLeggeControOmofobia",none,"[('none', 2), ('favour', 1)]"
1454343626373439490,"Chiedo scusa:non è vero che in questo paese senza il ddl Zan puoi insultare un omosessuale: non puoi!, se insulti commetti un reato. Era un reato prima, lo è ora e lo sarà domani.
(nota per i coglioni da tastiera: sono favorevole al ddl zan ma non sono favorevole alle puttanate)",favour,"[('favour', 3)]"
1454354788691456004,"Gli oratori seriali del PD e soci scappati da casa hanno affossato la legge Ddl Zan per stupidità politica per odio verso Renzi unico vero leader politico italiano,che ringraziamo ogni giorno per avere salvato l'italia dal dissesto finanziario
DRAGHI 👏",none,"[('none', 3)]"
1454369202874290179,"Il Pd, Zan e renzi, che fantastica ammucchiata",none,"[('none', 2), ('against', 1)]"
1454372348132569088,"Svelato il mistero del voto di @ItaliaViva  sul #DDLZan . L'ordine di votare contro lo ha dato Re Salman dall'Arabia Saudita imitando la voce di #Renzi .
#dolcetto o #DDLZan ?",none,"[('none', 3)]"
1454374630907695113,"il mio professore di diritto, uomo cis, etero, bianco ha appena detto che i soggetti menzionati nel DDL Zan in realtà non subiscono alcun tipo di discriminazione, che è tutta finzione e che l’Italia non è un paese omofobo, maschilista e contro tutte le minoranze.",N/D,"[('none', 1), ('favour', 1), ('against', 1)]"
1454376455912230912,"Se nel ddl Zan viene aggiunta una voce che impone l'abolizione da ogni casa italiana di qualsiasi oggetto recante la scritta ""live, love, laugh"" fidatevi che la prossima votazione sarà un plebiscito bulgaro",none,"[('none', 3)]"
1454381406180814848,"Una cosa non capisco, leggendo di Lorella Cuccarini, perchè bisogna fare outing da gay e/o lesbiche, per un fatto prettamente privato e riservato, come se un semplice orientamento sessuale dia una posizione privilegiata e/o predominante, quello che volevano con il DDL Zan?",none,"[('none', 3)]"
1454388660825100288,"Riflettendo e disperandomi sulla fine del #DDLZan e sugli sconci applausi del Senato ho avuto un pensiero: oggi la legge sull'aborto sarebbe stata affossata. Dunque ancora una volta grazie agli anni '70, alla #legge194 teniamoci stretti i diritti che tira una brutta aria",favour,"[('favour', 3)]"
1454402539034644481,"Che se la giustizia non è uguale per tutti
La vita invece lo è. #DDLZan",favour,"[('favour', 3)]"
1454404132882817024,"A Roma renziani nascosti nel PD fanno comunella con IV di Renzi x affossare il #ddlZan: in #consvda pseudoPD cercano di affossare l’unità a sinistra spacciandosi per federalisti: nelle prossime elezioni li lasceremo a casa gli uni e gli altri!
Basta autobus elettorali x furbetti!",none,"[('none', 2), ('favour', 1)]"
1454405115008401408,"Sono passati due giorni ma@ancora non sono usciti i nomi dei traditori del #Pd che hanno affossato il #DDLZan ! Che famo? Pubblicate chi sono, subito.",favour,"[('favour', 3)]"
1454413975211450370,"Ma Mediaset Play che taglia dalla clip della sorpresa a Jo il pezzo in cui Michelle dice che in senato hanno affossato il DDL ZAN?
#GFVIP",none,"[('none', 2), ('favour', 1)]"
1454429230129950727,"Giornalisti dei miei stivali, vogliamo fargliela quella domanda a #Renzi? Perché ha preferito una marchetta in #ArabiaSaudita al voto in Senato? @repubblica @ilfoglio_it @tempoweb @ilgiornale @fattoquotidiano @DomaniGiornale @ilmessaggeroit #DDLZan",favour,"[('none', 1), ('favour', 2)]"
1454430669401120777,"30 ottobre 2017
Presentato alla Knesset un ddl che rende più facile per i tribunali militari imporre una condanna a morte contro i Palestinesi coinvolti in omicidi o “operazioni terroristiche”.&gt;&gt;

#PalestinaLibera",none,"[('none', 3)]"
1454437457529815047,"tanto tentata di mandare tutto a fanculo e saltare il laboratorio, unica cosa obbligatoria dell'università, per andare alla manifestazione per il ddl Zan",favour,"[('favour', 2), ('none', 1)]"
1454444241338445829,"Il problema non è che il #Senato italiano ha affossato il #DDLZan , il problema è che in #Italia nel 2021 non abbiamo ancora una legge contro l' #omofobia
#Vergognatevi",favour,"[('favour', 3)]"
1454467777255911432,"a Padova manifestazione contro il Green Pass e manifestazione Pro DDL Zan a una strada di distanza, ho temuto",none,"[('none', 2), ('favour', 1)]"
1454481826865684486,"C’è una politico, che non voglio nemmeno nominare perché 🤮, di cui si parla molto in questi giorni a causa del DDL zan e del fatto che lui sia un mentecatto, e mi da un sacco sui nervi il fatto che abbia lo stesso nome del mio fidanzato. Ceh non lo merita, schifo.",none,"[('none', 3)]"
1454490667409940485,"Io bestemmio la troia della madonna. Dà fastidio a qualcuno? 
DIO CANE MORTO GESÙ BASTARDO.
#DDLZan",none,"[('favour', 1), ('none', 2)]"
1454492882522583040,Ho visto belle immagini da Palermo circa la protesta post voto sul #DDLZan. A protestare non sono solamente i diretti interessati e testimonia che la civiltà in questo Paese esiste. Forse non è particolarmente diffusa in Parlamento.,favour,"[('favour', 3)]"
1454499153388711944,Domani a San Siro in Curva Nord in che toni si parlerà di DDL Zan secondo voi?,none,"[('none', 3)]"
1454503332484157444,"Per colpa della febbre che non mi sta dando tregua da 8 giorni, non sono potuto scendere in piazza per reclamare i diritti di tuttə 😔😔#DDLZan",favour,"[('favour', 3)]"
1454514176005746690,comunque è proprio vero quello che dice qualcuno per il ddl zan c'è tanta mobilitazione ma quando si parla di ius solis si sentono le balle di fieno,none,"[('none', 3)]"
1454520365485641739,È evidente che il @pdnetwork in #Parlamento non è affidabile. I franchi tiratori ci hanno fatto fare una grande figuraccia riguardo il #DDLZan. @EnricoLetta urge una grande pulizia. Peccato bisogni aspettare il 2023. Intanto tagliare ogni rapporto con @matteorenzi.,favour,"[('favour', 2), ('none', 1)]"
1454520820018171914,ho pianto tutte le mie lacrime al presidio di protesta di oggi per il ddl zan mentre pensavo di essere estremamente fortunata ad essere lì con i miei amici e le mie amiche che mi hanno aiutato tantissimo a capirmi e con cui ho fatto coming out praticamente in due minuti,favour,"[('favour', 3)]"
1454527613377069057,il ddl Zan non è stato fermato ma rallentato.,none,"[('none', 2), ('favour', 1)]"
1454544567349432321,"Quelli dei #vergogna e l'Italia che non è stata ascoltata sul #ddlZan.

MENOMALE.",against,"[('against', 2), ('none', 1)]"
1454578249720377350,Stanotte mettete indietro le lancette di un secolo #DDLZan,favour,"[('favour', 3)]"
1454584363966947333,"Certo che pretendere la galera o la criminalizzazione di chi esprime una posizione diversa dalla vostra, come nel #DDLZan , risulta un #EMERGENZA primaria; mentre avere un pass governativo - #greenpass  -come in epoca #fascista pure per andare a pisciare è lecito.
#Priorità",against,"[('against', 2), ('none', 1)]"
1454691326994309126,"DUE IMMAGINI CONTRASTANTI DALL'ITALIA IN MONDOVISIONE.

1) Gli imbecilli senatori fascioleghisti che starnazzano alla morte del Ddl Zan.
2) I medici, segnale di ""grazie"", che si accompagnano ai grandi del G20 nella foto di rito.",favour,"[('favour', 3)]"
1454705758600302593,"La Repubblica semplicemente schifosa
2 intere pagine di accuse a IV da parte di piddini Boccia Zan e Cirinnà senza unterpellare nemmeno 1 appartenente a IV
Nauseanti",none,"[('none', 3)]"
1454706034354884611,"Voglio sottolineare l'assenza e il silenzio del neo sindaco di Napoli Gaetano Manfredi al presidio per il #DDLZan a Napoli. C'era solo l'assessore allo sport Emanuela Ferrante, a cui va il mio grazie. Ci aspettano tempi duri con questa gente vile, senza coraggio di schierarsi.",favour,"[('favour', 3)]"
